number,date,username,issue_name,issue_url,closed_at,closed_by,labels,milestone,comment_username,comment_date,comment_contents
962,2025-01-10T17:22:16Z,asoplata,MAINT: Upgrade ALL network configuration file formats (except for tests),https://github.com/jonescompneurolab/hnn-core/issues/962,,,"refactor, testing, file-formats, high difficulty",0.5,dikshant182004,2025-03-01T14:48:22Z,"After going through the code base i think `hnn_core/(param.py/network.py/network_model.py)` require code changes ,if i am missing out some files in which these network configuration files are being used ,do tell me regarding that"
962,2025-01-10T17:22:16Z,asoplata,MAINT: Upgrade ALL network configuration file formats (except for tests),https://github.com/jonescompneurolab/hnn-core/issues/962,,,"refactor, testing, file-formats, high difficulty",0.5,asoplata,2025-11-04T16:21:28Z,"@ntolley and @dylansdaniels , we should make a decision about the following: Do we want to:  1. Eventually, completely deprecate use of the ""flat JSON"" filetype (e.g. https://github.com/jonescompneurolab/hnn-core/blob/master/hnn_core/param/default.json ) and the use of the `params.py` module in favor of the GUI-compatible, larger ""hierarchical JSON"" (e.g. https://github.com/jonescompneurolab/hnn-core/blob/master/hnn_core/param/jones2009_base.json ) and the `hnn_io.py` module?      - This would allow us to keep `params.py`'s behavior as-is (bugs/etc. included).      - We would need to guide lab members and HNN users on converting ""old workflows"" that use any ""flat JSON"" files over to using the API to set parameters, etc. We should be doing this anyways, and still need to update and add tutorials that use `read_network_configuration` and `write...` and that document the OVERALL workflow on a file-level basis.      - All API code that uses the `params.py` module (especially `network_models.py`, such as `jones_model_2009()`'s `add_drives_from_params` option) should be modified or replaced as-needed (for example, drive creation in `jones_model_2009(add_drives_from_params=True)` using a new subfunction in `network_models.py` directly.      - Perhaps the current `legacy_mode` could be renamed to `legacy_mode_v1` and code using the the ""flat JSON"" files separated into behavior called by a new `legacy_mode_v2` flag. Again, to be clear, I'm not talking about *deleting* the `params.py` module, but simply deprecating it while keeping it around.      - This would take some work, BUT this could surface any existing bugs or surprising-behavior (such as found in #1180).      - This is what I prefer.  2. Alternatively, keep maintaining (as in keep-updating) both the older `params.py` style and newer `hnn_io.py` style?      - This is more maintenance burden in the long-term, since we would have to actively support both.      - We would still need to make a decision about which to include in tutorial content.      - This would involve making CHANGES to `params.py` that would probably NOT be backwards compatible with every use of the ""flat JSON"" approach, such as in #1180. It would be a bad and messy idea, but would introduce multiple ""legacy_modes"" to `params.py` alone.  3. Something else? For example, we could update `params.py` for the not-backwards-compatible changes in #1180, but also communicate that we will be officially deprecating it at a certain time in the future (a year? two?). We could then say we will help anyone currently using HNN to port their workflow over (which we should do in the case of Option 1 anyways).  This decision impacts #1180 and #1140 as well."
962,2025-01-10T17:22:16Z,asoplata,MAINT: Upgrade ALL network configuration file formats (except for tests),https://github.com/jonescompneurolab/hnn-core/issues/962,,,"refactor, testing, file-formats, high difficulty",0.5,asoplata,2025-11-06T17:39:30Z,"Being able to provide variants on ""how `jones_2009_model()` works now"" versus a version with bug fixes would also allow us to address #996 and #997."
962,2025-01-10T17:22:16Z,asoplata,MAINT: Upgrade ALL network configuration file formats (except for tests),https://github.com/jonescompneurolab/hnn-core/issues/962,,,"refactor, testing, file-formats, high difficulty",0.5,asoplata,2025-11-24T20:00:33Z,"Possible plan, assuming we want to move away from `params.py` entirely:  1. The first step is to design what we want future Network handling to look like, from the user's perspective. This is, arguably, almost complete:  - Network Creation options:     - Default network, empty drives: `net = jones_2009_model()`. Same as before.     - Default network, standard drives: `net = jones_2009_model(add_canonical_drives=True)`, or something like it. The new `add_canonical_drives` argument would be a replacement for `add_drives_from_params`, which would be deprecated. This new argument would add the drives using a function, and be independent of both `params.py` and any ""flat JSON"" files such as `param/default.json`.     - Custom network (advanced users only): `net = Network()`. Same as before.     - Katharina's network: fully analogous to `jones_2009_model()`, but called via a different function, such as `duecker_2025_model()`.     - **Discussion Point**: Should we re-build the network from scratch by default, or load a hierarchical-JSON version such as from `param/jones2009_base.json` every time?  - Network Loading options:     - One and only one way: `hnn_io.read_network_configuration`. **We should probably do #926 before all of this work.** Also, this function needs to be expanded to include logic that detects and accomodates backwards-compatibility, possibly including flat-JSON files.     - Saving and loading networks should be encouraged to users in the tutorials.  - Network Saving options:     - One and only one way: `hnn_io.write_network_configuration`. **We should probably do #926 before all of this work.**     - **Discussion Point**: **Whatever is the current way to save a Network's simulated dipoles, and any other output data, should be mentioned frequently in our Tutorials.** A full discussion of saving and organizing our output data is outside the scope of this issue, but we also need to make it clear to users that **saving the Network is not the same thing as saving simulation output**.  2. Then, we implement the new approach and update all our Tutorials to use the above design. **We then push a new Release, so that the new approach is available.**  3. Then, we announce to users that they should begin transitioning away from BOTH `jones_2009_model(add_drives_from_params=True)` AND any `params` or ""flat JSON"" usage, since it is being deprecated. Any existing use of `add_drives_from_params` should be replaced by `add_canonical_drives` argument (or whatever we choose), and any use of ""flat JSON"" ""param-style"" file parameters (including use of `read_params`) should be replaced with explicit setting of equivalent variables at the `Network` API level. **This means that for every variable in the ""flat JSON"" files, we need to document how to set that variable at the API level**.  4. At this point, the default ""stack"" should now not use any code from `params.py`, `params_default.py`, or `param/default.json`. Perhaps we leave them where they are, or move them into a `backwards_compat` module."
960,2024-12-13T17:18:01Z,asoplata,BUG: Network `jones2009_3x3_drives.json` is incompatible with MPI,https://github.com/jonescompneurolab/hnn-core/issues/960,,,"gui, testing",,asoplata,2024-12-20T21:00:02Z,This is almost certainly related to #663
958,2024-12-01T03:17:51Z,github-actions[bot],Monthly issue metrics report,https://github.com/jonescompneurolab/hnn-core/issues/958,2024-12-02T18:07:18Z,asoplata,,,asoplata,2024-12-02T18:07:18Z,thank you robot overlords
955,2024-11-26T21:17:46Z,asoplata,BUG: Re-evaluate `BatchSimulate` backends,https://github.com/jonescompneurolab/hnn-core/issues/955,,,"parallelization, testing",0.5,samadpls,2024-11-26T21:33:14Z,"Hi @asoplata , I agree with everything you've mentioned regarding the testing and using `loky`. I didn't add the Dask backend for testing, as this repo doesn't currently include it as a dependency, but if needed, it can be installed separately"
955,2024-11-26T21:17:46Z,asoplata,BUG: Re-evaluate `BatchSimulate` backends,https://github.com/jonescompneurolab/hnn-core/issues/955,,,"parallelization, testing",0.5,asoplata,2024-11-26T21:34:43Z,"It's arguably hacky, but we could also try using `psutil` to track processes with specific names in our testing, ensuring that the appropriate number are created, etc."
955,2024-11-26T21:17:46Z,asoplata,BUG: Re-evaluate `BatchSimulate` backends,https://github.com/jonescompneurolab/hnn-core/issues/955,,,"parallelization, testing",0.5,asoplata,2024-11-26T21:36:22Z,"> Hi @asoplata , I agree with everything you've mentioned regarding the testing and using `loky`. I didn't add the Dask backend for testing, as this repo doesn't currently include it as a dependency, but if needed, it can be installed separately  Thanks @samadpls , yes most of these `BatchSimulation` test refactors are TODO tasks that existed before your PR. We definitely appreciate your contributions!"
955,2024-11-26T21:17:46Z,asoplata,BUG: Re-evaluate `BatchSimulate` backends,https://github.com/jonescompneurolab/hnn-core/issues/955,,,"parallelization, testing",0.5,samadpls,2024-11-26T21:41:37Z,"Thank you for the clarification! I will ensure it is useful and maintainable for future development. If you need any changes, please let me know. I'm happy to improve the structure and functionality."
955,2024-11-26T21:17:46Z,asoplata,BUG: Re-evaluate `BatchSimulate` backends,https://github.com/jonescompneurolab/hnn-core/issues/955,,,"parallelization, testing",0.5,Freedisch,2025-03-05T05:24:51Z,"This sound like a good issue to start with, I'll look into"
955,2024-11-26T21:17:46Z,asoplata,BUG: Re-evaluate `BatchSimulate` backends,https://github.com/jonescompneurolab/hnn-core/issues/955,,,"parallelization, testing",0.5,asoplata,2025-03-14T20:37:10Z,"@ntolley @dylansdaniels I've updated the body of this issue to reflect that there are currently undocumented issues and bugs with the `BatchSimulate` backends. We should discuss this on Monday, including changing the current `BatchSimulate` documentation such that, for the time being, *only* the `loky` backend is mentioned, since it's the only one that works out of the box and is tested."
954,2024-11-26T15:37:10Z,asoplata,GUI: `PSD Layers` plot does not plot PSD of layers,https://github.com/jonescompneurolab/hnn-core/issues/954,2025-03-17T20:16:48Z,asoplata,"bug, gui",0.4,dylansdaniels,2024-11-26T17:13:14Z,Agree we should do this before 0.4!
954,2024-11-26T15:37:10Z,asoplata,GUI: `PSD Layers` plot does not plot PSD of layers,https://github.com/jonescompneurolab/hnn-core/issues/954,2025-03-17T20:16:48Z,asoplata,"bug, gui",0.4,chelseace,2025-01-28T18:07:47Z,may I work on this issue @ntolley ?
954,2024-11-26T15:37:10Z,asoplata,GUI: `PSD Layers` plot does not plot PSD of layers,https://github.com/jonescompneurolab/hnn-core/issues/954,2025-03-17T20:16:48Z,asoplata,"bug, gui",0.4,ntolley,2025-01-31T17:48:31Z,"Yes definitely! This will require using the `plot_psd()` function with the GUI code: https://jonescompneurolab.github.io/hnn-core/stable/generated/hnn_core.viz.plot_psd.html#hnn_core.viz.plot_psd  I'd start by trying to make the desired plot on it's own (just a regular simulation in a jupyter notebook). Additionally you should install the GUI so that you can try reproducing the issue above.  Once you're ready to start modifying the code, the best place to start will be here:  https://github.com/jonescompneurolab/hnn-core/blob/1ef293bdd26bceae564d3c8ed4dda075d5fc2424/hnn_core/gui/_viz_manager.py#L133  and here:  https://github.com/jonescompneurolab/hnn-core/blob/1ef293bdd26bceae564d3c8ed4dda075d5fc2424/hnn_core/gui/_viz_manager.py#L22  All of the `plot_types` have a corresponding line of code lower down which calls the appropriate plotting function. You will need to add two new `plot_type` which exclusively plot 1) layer2/3 PSD, 2) layer 5 PSD. The current `PSD` can be left as is since it plots the combination of the layers.  Don't hesitate to tag us if you have any questions!"
954,2024-11-26T15:37:10Z,asoplata,GUI: `PSD Layers` plot does not plot PSD of layers,https://github.com/jonescompneurolab/hnn-core/issues/954,2025-03-17T20:16:48Z,asoplata,"bug, gui",0.4,Praneetha-15,2025-03-09T03:11:47Z,"Hey @ntolley  I'm interested in working on this project. I have gone through the tutorials, and for this particular issue, I am ready with the code changes. However, I am unable to run the GUI. Do you have any documentation for testing the GUI?  Additionally, I faced some issues while installing dependencies. I will track them down and find the necessary resolutions."
954,2024-11-26T15:37:10Z,asoplata,GUI: `PSD Layers` plot does not plot PSD of layers,https://github.com/jonescompneurolab/hnn-core/issues/954,2025-03-17T20:16:48Z,asoplata,"bug, gui",0.4,dylansdaniels,2025-03-12T14:37:02Z,Hi @Praneetha-15. This has been removed as a 'good first issue' as we already have an open PR that solves this. Please select another one to get started!
954,2024-11-26T15:37:10Z,asoplata,GUI: `PSD Layers` plot does not plot PSD of layers,https://github.com/jonescompneurolab/hnn-core/issues/954,2025-03-17T20:16:48Z,asoplata,"bug, gui",0.4,dylansdaniels,2025-03-12T14:53:14Z,Connecting this to PR #957
954,2024-11-26T15:37:10Z,asoplata,GUI: `PSD Layers` plot does not plot PSD of layers,https://github.com/jonescompneurolab/hnn-core/issues/954,2025-03-17T20:16:48Z,asoplata,"bug, gui",0.4,asoplata,2025-03-17T20:16:48Z,Resolved via #957 .
953,2024-11-25T21:37:27Z,asoplata,"GUI: Change logging output to show in ""reverse time order""",https://github.com/jonescompneurolab/hnn-core/issues/953,2025-03-17T19:10:15Z,dylansdaniels,gui,,asoplata,2024-12-02T18:06:51Z,Resolved via #956 .
953,2024-11-25T21:37:27Z,asoplata,"GUI: Change logging output to show in ""reverse time order""",https://github.com/jonescompneurolab/hnn-core/issues/953,2025-03-17T19:10:15Z,dylansdaniels,gui,,asoplata,2025-03-14T21:36:12Z,"Turns out this was thought to be resolved, but is currently not, which you can test using the current `master`. I believe what happened (could be wrong) is a rare out-of-sync issue with our git merges. This commit https://github.com/jonescompneurolab/hnn-core/commit/41492342774f6cf81d2fe6ad1519971cfa3a4a5e was merged first, on 2025-11-25, which swapped the order of the outputs. The next day, this PR #956 was merged. However, because #956 did not change the same lines as the first commit, but instead was tested against a version that did not include the first commit, there may have been a ""double-reversal"" of the log.   I've made a new PR in #1011 that should finally put this and #940 to rest."
951,2024-11-21T22:39:08Z,asoplata,DIST/DEV: Improve method of building packages in development,https://github.com/jonescompneurolab/hnn-core/issues/951,,asoplata,"enhancement, refactor, testing, distribution-packaging",0.5,jasmainak,2024-11-22T19:01:19Z,"I have used `poetry` in the past and did not like it :) The builds just take too long and get hung, but maybe it has improved. Again, same message ... look around what other repos in the python scientific ecosystem are doing and copy !"
951,2024-11-21T22:39:08Z,asoplata,DIST/DEV: Improve method of building packages in development,https://github.com/jonescompneurolab/hnn-core/issues/951,,asoplata,"enhancement, refactor, testing, distribution-packaging",0.5,asoplata,2025-09-12T19:11:21Z,"This has been resolved. Unfortunately, as much as I want to use the new and shiny `uv` package, it is insufficient for HNN's purposes due to the optional OpenMPI dependency. As a result, we now recommend Anaconda use by default for HNN, *including* that we now provide `conda` packages for HNN itself which simplify MPI installation. See installation guide here https://jonescompneurolab.github.io/textbook/content/01_getting_started/installation.html . See documentation on how to build our current releases here https://jonescompneurolab.github.io/hnn-core/dev/how_to_create_releases.html .   Additionally, we have updated and activated our Github Actions so that they can build our PyPI packages *inside the Actions themselves*, followed by automatic uploading to the PyPI index using Trusted Publishing. See #1073, #1077, #1081, and #1090.  Due to our Anaconda dependency for MPI, especially for developers, at this time I don't think we need to make major changes for anything that Anaconda does NOT support (like lockfiles)."
951,2024-11-21T22:39:08Z,asoplata,DIST/DEV: Improve method of building packages in development,https://github.com/jonescompneurolab/hnn-core/issues/951,,asoplata,"enhancement, refactor, testing, distribution-packaging",0.5,jasmainak,2025-09-13T10:55:45Z,can you not do:  ```sh uv pip install mpi4py openmpi ```  See [here](https://mpi4py.readthedocs.io/en/stable/install.html)
951,2024-11-21T22:39:08Z,asoplata,DIST/DEV: Improve method of building packages in development,https://github.com/jonescompneurolab/hnn-core/issues/951,,asoplata,"enhancement, refactor, testing, distribution-packaging",0.5,asoplata,2025-09-15T15:48:35Z,"Wow! This changes everything!!!  It appears that the developers of `mpi4py` have begun maintaining a *`pip`-installable version of OpenMPI*, starting 3 months ago https://pypi.org/project/openmpi/#files . I didn't catch this because it is relatively recent - I definitely have poured over the `mpi4py` Installation page you linked frequently and in detail over the last year, but not since I built our `conda` packages in May (see #950).  This is fantastic, because it means that if their `pip openmpi` package works, **we can drop our `conda` packaging entirely**, and forget about needing `conda` for our OpenMPI installation! We could exclusively use `pip` and `uv` for developer and user installation.  Even *more* exciting is that if we don't need `conda` anymore for either OpenMPI installation or packaging, *then we can start shipping binary wheels*! We can pre-compile the MOD files that users need across platforms (using local or Github Actions), then ship a PyPI wheel that works with the `pip openmpi` package. (We could probably do this already, but previously it wasn't worth the time: we were already pre-compiling platform-specific `conda` packages for the same purpose.) This is especially nice since it means users probably (?) won't need to download compilers like GCC (Linux) or Xcode Command-Line Tools (Mac) just to run a simulation.  Thanks for bringing my attention to this Mainak! If the `pip openmpi` package works on all our platforms (which it almost certainly does), then both myself and new users installing HNN will be much happier :)"
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,jasmainak,2024-11-22T19:12:16Z,I thought the issue with `mpi4py` is that you need to have either OpenMPI or another MPI binary installed on your computer ... hence the need to go through anaconda. The anaconda install gets you both the MPI binary and `mpi4py`. Can this be done through wheels?
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,asoplata,2025-01-23T16:33:23Z,"@jasmainak No, I don't think that distributing wheels allows for a reliable method of simultaneously distributing MPI binaries. I think you're correct: cross-platform MPI binary distribution itself is a difficult situation, but fortunately for us, `Anaconda` is *arguably* the current-best way to handle that distribution, e.g. https://anaconda.org/conda-forge/openmpi . I am going to re-write this Issue description for how we should investigate building a better install method that includes MPI by default for our users."
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,asoplata,2025-02-28T20:50:59Z,"Coming back to this: in tandem with our comprehensive websites-overhaul, I think that now may be a good time to start working on this, so that it is ready for our April Workshop."
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,asoplata,2025-02-28T22:22:48Z,"@ntolley @dylansdaniels  We need to discuss what we want our future `conda` package installer ways to look like.  Firstly, unfortunately conda currently has no equivalent to `pip`'s ""`extras`"" https://github.com/jonescompneurolab/hnn-core/blob/master/setup.py#L78-L86 which we strongly rely on for providing variant installers. It has been requested for many years by many people, and while there is activity towards it right now, I have no idea how long it will take (months? years?). If you are interested, here are some links (putting then in a code block in order to not ""mention"" them):  ``` main spec work, active https://github.com/conda/ceps/pull/111 https://github.com/conda/conda/issues/7502 https://github.com/conda/conda/issues/11053 https://stackoverflow.com/questions/42587385/install-extras-with-conda ```  In the meantime, as some of the discussions like in 7502 above have pointed out, a common workaround is to simply publish multiple packages in conda, where there's a separate package for each variant. This would imply that the equivalent of, for example, `pip install ""hnn_core[gui,parallel]""` would be something like `conda install hnn-core-gui hnn-core-parallel` etc., which I think is reasonable. This is obviously a bigger maintenance burden than trying to provide a single conda package, but it follows the same philosophy as our current install landscape.  Here's a proposal for the list of separate `conda` packages to create:  - `hnn-core`: the minimal core, just like installing `pip install hnn-core`. - `hnn-core-gui`: identical to `pip install ""hnn-core[gui]""`, installs minimal `hnn-core` along with the `gui` dependencies. - `hnn-core-opt`: identical to `pip install ""hnn-core[opt]""`, installs minimal `hnn-core` along with `scikit-learn`. - `hnn-core-parallel`: This is the entire reason for using conda in the first place. This will install the dependencies inherent to `pip install ""hnn-core[parallel]""` in addition to the `conda-forge` versions of `mpi4py` and `openmpi>5` for MacOS and Linux. As usual, Windows support will be left for future work, if ever. - `hnn-core-all`: (Optional) We could also provide a ""meta-package"" that simply installs all of the above. I'm 50/50 on this, but it is a common pattern used in package managers. - Note: I don't see any reason for making an `hnn-core-docs` equivalent of `pip install ""hnn-core[docs]""`. - Note: There is no need for an `hnn-core-test` equivalent of  `pip install ""hnn-core[test]""` for two reasons:     1. There is already a way for advanced users to install the testable dependencies.     2. All of the above conda packages will already be testable in-place, due to conda packages' support for testing ( https://docs.conda.io/projects/conda-build/en/latest/resources/define-metadata.html#test-requirements ).  That covers all of the current install variants.   All of the above is entirely up for discussion, of course."
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,asoplata,2025-04-14T13:56:31Z,"Initial testing of conda package building is going very well and ahead of schedule: I am able to build, install, and run (with all features) conda packages for MacOS arm64 and x86_64, and Linux x86_64. Currently, I'm doing testing using the scripts + recipe files located at https://github.com/asoplata/gh-testbench/tree/main/conda-packaging though note that that repo is known to change rapidly (it's only for random testing) and break its directory structure. There's still polishing left to do for the build-recipes (removing unnecessary dependencies, preparing them for importation to the conda-forge ecosystem, etc.).  I mention the above platforms specifically since: 1. Linux on arm64, more commonly known as `aarch64`: I don't think we should support explicit `conda` builds for this at this time, because:      1. AFAIK, no HNN developers have access to any computers with that hardware, for testing     2. As far as I can tell, Linux on Arm is only common for server usage, and very rare for personal computers. On top of that, any servers/HPCs that our users are using are probably for scientific use, and are likely using x86_64 processors instead of arm. *On top of that*, when we publish installation instructions that include installing our conda package, we need to make clear that the conda packages should NOT be used on HPC installs. Instead, users need to follow their HPC's documentation for how to handle MPI loading and probably work with us to get them setup.     3. Anyone using Linux on Arm probably has the technical know-how to follow our non-conda, pip+MPI installation instructions.     4. If a user needs this, then we can provide it for that user, and also use their help to help us test the build. 2. Windows: How, or if, we build any conda packages for windows depends on #1041"
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,asoplata,2025-04-14T14:09:31Z,"@dylansdaniels @ntolley I also want to propose a new, simpler list of conda packages: - `hnn-core`: as above, just the minimal install, with no extra features. This way, `conda install hnn-core` and `pip install hnn-core` are analogous (except for the special case of Windows! see above) - `hnn-core-all`: HNN with all the dependencies for `gui`, `opt`, and `parallel` included (but not `docs` or `testing`). This will become the new, recommended local install for Mac and Linux, and will make the initial install instructions *considerably* shorter and easier."
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,asoplata,2025-04-14T20:04:31Z,"In the dev meeting on 2025-04-14, we agreed that we will approach doing the two-package approach."
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,asoplata,2025-05-16T16:31:20Z,"Note: I realized there is a case where we may soon see a few users that require a Linux on ARM build: if they install HNN on WSL, but on a Windows machine using an ARM processor. There are increasingly more consumer products using Windows on ARM64, though it's still going to be a small fraction of Windows users for probably many years. I don't think we need to provide that platform build at this time, unless a user gets in touch and can help us use it. *Eventually*, if we ever get our conda-package-building to build for different platforms using CI runners instead of local computers, it should be easy to add a Linux-ARM build."
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,asoplata,2025-05-16T23:10:27Z,The two conda builds are available from https://anaconda.org/jonescompneurolab/repo . Documentation and scripts on *how* to build the packages are now available in a new repo at  https://github.com/jonescompneurolab/hnn-core-conda-packaging . Final step is to overhaul our Install page to suggest using `hnn-core-all` as the default user's first port-of-entry.
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,asoplata,2025-09-12T19:12:48Z,"Resolved. Our install page https://jonescompneurolab.github.io/textbook/content/01_getting_started/installation.html  now recommends and contains full `conda` package installation instructions, and ALSO both separate `pip` package and source installation instructions."
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,jasmainak,2025-09-13T10:52:35Z,@asoplata have you considered `uv` as another path for installation? I used it recently and have had good experience with it. As you may know `conda` has gone proprietary and is even blocked in our institution. I hope `pip` and other methods are still supported in the foreseeable future.
950,2024-11-21T22:31:23Z,asoplata,DIST: Improve method of distributing packages to users,https://github.com/jonescompneurolab/hnn-core/issues/950,,asoplata,"refactor, distribution-packaging",0.5,asoplata,2025-09-15T15:58:43Z,"Re-opening this issue after https://github.com/jonescompneurolab/hnn-core/issues/951#issuecomment-3288089943 . Excitingly, there is now a way for us to install MPI using `pip` exclusively, instead of `conda`. Assuming everything works, we will be able to use `uv` not only for environment management and installation, but also building our packages and even future *binary wheels*! Copying my comment from elsewhere  Even more exciting is that if we don't need conda anymore for either OpenMPI installation or packaging, then we can start shipping binary wheels! We can pre-compile the MOD files that users need across platforms (using local or Github Actions), then ship a PyPI wheel that works with the pip openmpi package. (We could probably do this already, but previously it wasn't worth the time: we were already pre-compiling platform-specific conda packages for the same purpose.) This is especially nice since it means users probably (?) won't need to download compilers like GCC (Linux) or Xcode Command-Line Tools (Mac) just to run a simulation."
949,2024-11-21T20:54:05Z,asoplata,MAINT: Deprecate `txt` data format in favor of `csv` (or `tsv`),https://github.com/jonescompneurolab/hnn-core/issues/949,,,"documentation, refactor, input/output, file-formats",0.5,jasmainak,2024-11-22T19:20:10Z,"`tsv` is not a bad idea as the reader for the old format is not too different from `tsv`. Keep in mind that a text-based format is going to be larger in size than a binary format. The reason for `hdf5` was that it is compatible with Matlab too while being a binary format.  @asoplata it might be a good idea to consolidate IO issues into one ... I have a feeling that the discussion has been fragmented which has led to a fragmented implementation. For a consistent IO implementation, one should plan in advance how the various compatibilities (between versions, between GUI and HNN-core) will be managed and document the format before implementing."
947,2024-11-20T19:50:08Z,asoplata,MAINT: Update supported Python versions,https://github.com/jonescompneurolab/hnn-core/issues/947,2025-09-12T19:15:19Z,asoplata,"documentation, testing",0.5,jasmainak,2024-11-20T20:52:01Z,"> I have done local tests against 3.9 and 3.10 on Windows, Mac, and Linux, and I can't find any reason to include those versions in our tests.  save the environment :) running these tests takes computation, if the gain is incremental, it's probably not worth it."
947,2024-11-20T19:50:08Z,asoplata,MAINT: Update supported Python versions,https://github.com/jonescompneurolab/hnn-core/issues/947,2025-09-12T19:15:19Z,asoplata,"documentation, testing",0.5,asoplata,2024-11-20T20:54:24Z,whoops sorry Mainak I accidentally edited your comment instead of my own. I think I reverted it. (didn't know I could edit others comments!)
947,2024-11-20T19:50:08Z,asoplata,MAINT: Update supported Python versions,https://github.com/jonescompneurolab/hnn-core/issues/947,2025-09-12T19:15:19Z,asoplata,"documentation, testing",0.5,asoplata,2024-11-20T21:22:01Z,"me considering this and all its ramifications ![image](https://github.com/user-attachments/assets/cf44626d-d28c-4448-afe4-695e2fe15929)  You raise an excellent point. To me, this begs the question: in addition to not expanding our CI runs, why not also go further and decrease the CI runs we run by default? Now that we have a full-time developer, I think an effective setup could be the following:  - For all new PRs and their new commits, we run:     - The current CI runners for MacOS, Linux, and Windows, but only for one major version, such as 3.12, which I believe is the current default version used by Anaconda (which we recommend using).  - Separately, we make a new Github Action to run our CI runners for `master` across all supported Python versions, but only once or twice a month. The vast, vast majority of our bugs are not version incompatibilities, but if any do arise, then I can use these tests (or my own local cross-version tests) to catch them.  - Another idea, depending on difficulty, would be to split the Sphinx doc generation runner into 2 parts:     1. First part is the actual API documentation, autogenerated from docstrings etc., and whose runner could continue to run for every PR     2. Second part would be the CPU-expensive Examples and Tutorials documentation generation. Similarly to above, this could be run infrequently, such as part of the once or twice a month CI. I don't think these necessarily need to be re-done for every PR, although I have yet to dive into understanding CircleCI's caching. If we don't already, we should have some tests which mock what is required for all the function calls in the Examples and Tutorials of the documentation."
947,2024-11-20T19:50:08Z,asoplata,MAINT: Update supported Python versions,https://github.com/jonescompneurolab/hnn-core/issues/947,2025-09-12T19:15:19Z,asoplata,"documentation, testing",0.5,jasmainak,2024-11-20T21:26:40Z,"> would be to split the Sphinx doc generation runner into 2 parts:  see `make html` and `make html-noplot`. They essentially do this. I think mne-python has some CI magic to detect which files have been touched and only re-build those. Essentially after each CI build, you would save the build to a cache. Then, before the build the cache would be restored. If sphinx-gallery is asked to re-build in this directory, it will only re-build files that have actually changed."
947,2024-11-20T19:50:08Z,asoplata,MAINT: Update supported Python versions,https://github.com/jonescompneurolab/hnn-core/issues/947,2025-09-12T19:15:19Z,asoplata,"documentation, testing",0.5,jasmainak,2024-11-20T21:30:50Z,"> The current CI runners for MacOS, Linux, and Windows, but only for one major version, such as 3.12, which I believe is the current default version used by Anaconda (which we recommend using).  I think it's fair to do an ""L"" shaped CI-run rather than a matrix ... one version, all OS and one OS (Linux), all versions. Keep it simple stupid as far as possible and try not to get too creative :) The more custom your solution is, the harder it will be maintain in the future."
947,2024-11-20T19:50:08Z,asoplata,MAINT: Update supported Python versions,https://github.com/jonescompneurolab/hnn-core/issues/947,2025-09-12T19:15:19Z,asoplata,"documentation, testing",0.5,asoplata,2024-11-20T21:40:51Z,"> > would be to split the Sphinx doc generation runner into 2 parts: >  > see `make html` and `make html-noplot`. They essentially do this. I think mne-python has some CI magic to detect which files have been touched and only re-build those. Essentially after each CI build, you would save the build to a cache. Then, before the build the cache would be restored. If sphinx-gallery is asked to re-build in this directory, it will only re-build files that have actually changed.  Yes, there's a lot I still have to learn about our use of Sphinx build system. As far as I can tell `make html-noplot` has been broken for several months, so I need to repair it and install some deps before comparing to `make html`, etc. I also need to dig into enabling parallelization for its components, etc. I will probably dig in when we are revamping all the HNN websites as a whole over the next couple months."
